t,variable,order,source,value
3.3200000000000025,y,0,supervisor,0.41262649953074493
3.3200000000000025,y,1,supervisor,0.0
3.3200000000000025,z,0,supervisor,1.025
3.3200000000000025,z,1,supervisor,0.0
3.3280000000000025,x,0,supervisor,0.0703777236306144
3.3280000000000025,x,1,supervisor,0.0
3.3280000000000025,y,0,supervisor,0.41330422277199996
3.3280000000000025,y,1,supervisor,0.0
3.3280000000000025,z,0,supervisor,1.025
3.3280000000000025,z,1,supervisor,0.0
3.3360000000000025,x,0,supervisor,0.06929247888333318
3.3360000000000025,x,1,supervisor,0.0
3.3360000000000025,y,0,supervisor,0.4139775818732562
3.3360000000000025,y,1,supervisor,0.0
3.3360000000000025,z,0,supervisor,1.025
3.3360000000000025,z,1,supervisor,0.0
3.3440000000000025,x,0,supervisor,0.06821521055633892
3.3440000000000025,x,1,supervisor,0.0
3.3440000000000025,y,0,supervisor,0.41464668279272626
3.3440000000000025,y,1,supervisor,0.0
3.3440000000000025,z,0,supervisor,1.025
3.3440000000000025,z,1,supervisor,0.0
3.3520000000000025,x,0,supervisor,0.06714579259021011
3.3520000000000025,x,1,supervisor,0.0
3.3520000000000025,y,0,supervisor,0.41531162856163995
3.3520000000000025,y,1,supervisor,0.0
3.3520000000000025,z,0,supervisor,1.025
3.3520000000000025,z,1,supervisor,0.0
3.3600000000000025,x,0,supervisor,0.06608410088362607
3.3600000000000025,x,1,supervisor,0.0
3.3600000000000025,y,0,supervisor,0.4159725193691568
3.3600000000000025,y,1,supervisor,0.0
3.3600000000000025,z,0,supervisor,1.025
3.3600000000000025,z,1,supervisor,0.0
3.3680000000000025,x,0,supervisor,0.06503001328232885
3.3680000000000025,x,1,supervisor,0.0
3.3680000000000025,y,0,supervisor,0.4166294526449764
3.3680000000000025,y,1,supervisor,0.0
3.3680000000000025,z,0,supervisor,1.025
3.3680000000000025,z,1,supervisor,0.0
3.3760000000000026,x,0,supervisor,0.06398340956654736
3.3760000000000026,x,1,supervisor,0.0
3.3760000000000026,y,0,supervisor,0.4172825231396873
3.3760000000000026,y,1,supervisor,0.0
3.3760000000000026,z,0,supervisor,1.025
3.3760000000000026,z,1,supervisor,0.0
3.3840000000000026,x,0,supervisor,0.0629441714370205
3.3840000000000026,x,1,supervisor,0.0
3.3840000000000026,y,0,supervisor,0.41793182300289455
3.3840000000000026,y,1,supervisor,0.0
3.3840000000000026,z,0,supervisor,1.025
3.3840000000000026,z,1,supervisor,0.0
3.3920000000000026,x,0,supervisor,0.06191218249974556
3.3920000000000026,x,1,supervisor,0.0
3.3920000000000026,y,0,supervisor,0.4185774418591686
3.3920000000000026,y,1,supervisor,0.0
3.3920000000000026,z,0,supervisor,1.025
3.3920000000000026,z,1,supervisor,0.0
3.4000000000000026,x,0,supervisor,0.060887328249566
3.4000000000000026,x,1,supervisor,0.0
3.4000000000000026,y,0,supervisor,0.41921946688185746
3.4000000000000026,y,1,supervisor,0.0
3.4000000000000026,z,0,supervisor,1.025
3.4000000000000026,z,1,supervisor,0.0
3.4080000000000026,x,0,supervisor,0.05986949605271266
3.4080000000000026,x,1,supervisor,0.0
3.4080000000000026,y,0,supervisor,0.4198579828648076
3.4080000000000026,y,1,supervisor,0.0
3.4080000000000026,z,0,supervisor,1.025
3.4080000000000026,z,1,supervisor,0.0
3.4160000000000026,x,0,supervisor,0.05885857512840051
3.4160000000000026,x,1,supervisor,0.0
3.4160000000000026,y,0,supervisor,0.4204930722920379
3.4160000000000026,y,1,supervisor,0.0
3.4160000000000026,z,0,supervisor,1.025
3.4160000000000026,z,1,supervisor,0.0
3.4240000000000026,x,0,supervisor,0.05785445652957544
3.4240000000000026,x,1,supervisor,0.0
3.4240000000000026,y,0,supervisor,0.42112481540541125
3.4240000000000026,y,1,supervisor,0.0
3.4240000000000026,z,0,supervisor,1.025
3.4240000000000026,z,1,supervisor,0.0
3.4320000000000026,x,0,supervisor,0.05685703312290813
3.4320000000000026,x,1,supervisor,0.0
3.4320000000000026,y,0,supervisor,0.42175329027035047
3.4320000000000026,y,1,supervisor,0.0
3.4320000000000026,z,0,supervisor,1.025
3.4320000000000026,z,1,supervisor,0.0
3.4400000000000026,x,0,supervisor,0.05586619956811201
3.4400000000000026,x,1,supervisor,0.0
3.4400000000000026,y,0,supervisor,0.42237857283964286
3.4400000000000026,y,1,supervisor,0.0
3.4400000000000026,z,0,supervisor,1.025
3.4400000000000026,z,1,supervisor,0.0
3.4480000000000026,x,0,supervisor,0.054881852296670586
3.4480000000000026,x,1,supervisor,0.0
3.4480000000000026,y,0,supervisor,0.42300073701538127
3.4480000000000026,y,1,supervisor,0.0
3.4480000000000026,z,0,supervisor,1.025
3.4480000000000026,z,1,supervisor,0.0
3.4560000000000026,x,0,supervisor,0.05390388949004454
3.4560000000000026,x,1,supervisor,0.0
3.4560000000000026,y,0,supervisor,0.4236198547090847
3.4560000000000026,y,1,supervisor,0.0
3.4560000000000026,z,0,supervisor,1.025
3.4560000000000026,z,1,supervisor,0.0
3.4640000000000026,x,0,supervisor,0.05293221105743054
3.4640000000000026,x,1,supervisor,0.0
3.4640000000000026,y,0,supervisor,0.42423599590004657
3.4640000000000026,y,1,supervisor,0.0
3.4640000000000026,z,0,supervisor,1.025
3.4640000000000026,z,1,supervisor,0.0
3.4720000000000026,x,0,supervisor,0.05196671861313207
3.4720000000000026,x,1,supervisor,0.0
3.4720000000000026,y,0,supervisor,0.42484922869195363
3.4720000000000026,y,1,supervisor,0.0
3.4720000000000026,z,0,supervisor,1.025
3.4720000000000026,z,1,supervisor,0.0
3.4800000000000026,x,0,supervisor,0.05100731545360607
3.4800000000000026,x,1,supervisor,0.0
3.4800000000000026,y,0,supervisor,0.4254596193678225
3.4800000000000026,y,1,supervisor,0.0
3.4800000000000026,z,0,supervisor,1.025
3.4800000000000026,z,1,supervisor,0.0
3.4880000000000027,x,0,supervisor,0.05005390653423883
3.4880000000000027,x,1,supervisor,0.0
3.4880000000000027,y,0,supervisor,0.4260672324432957
3.4880000000000027,y,1,supervisor,0.0
3.4880000000000027,z,0,supervisor,1.025
3.4880000000000027,z,1,supervisor,0.0
3.4960000000000027,x,0,supervisor,0.049106398445903726
3.4960000000000027,x,1,supervisor,0.0
3.4960000000000027,y,0,supervisor,0.42667213071834387
3.4960000000000027,y,1,supervisor,0.0
3.4960000000000027,z,0,supervisor,1.025
3.4960000000000027,z,1,supervisor,0.0
3.5040000000000027,x,0,supervisor,0.04816469939134696
3.5040000000000027,x,1,supervisor,0.0
3.5040000000000027,y,0,supervisor,0.42727437532741447
3.5040000000000027,y,1,supervisor,0.0
3.5040000000000027,z,0,supervisor,1.025
3.5040000000000027,z,1,supervisor,0.0
3.5120000000000027,x,0,supervisor,0.04735081893219595
3.5120000000000027,x,1,supervisor,0.0
3.5120000000000027,y,0,supervisor,0.4278605307856441
3.5120000000000027,y,1,supervisor,0.0
3.5120000000000027,z,0,supervisor,1.025
3.5120000000000027,z,1,supervisor,0.0
3.5200000000000027,x,0,supervisor,0.04665905686377317
3.5200000000000027,x,1,supervisor,0.0
3.5200000000000027,y,0,supervisor,0.4284320124000279
3.5200000000000027,y,1,supervisor,0.0
3.5200000000000027,z,0,supervisor,1.025
3.5200000000000027,z,1,supervisor,0.0
3.5280000000000027,x,0,supervisor,0.04596542170712106
3.5280000000000027,x,1,supervisor,0.0
3.5280000000000027,y,0,supervisor,0.4290027727447372
3.5280000000000027,y,1,supervisor,0.0
3.5280000000000027,z,0,supervisor,1.025
3.5280000000000027,z,1,supervisor,0.0
3.5360000000000027,x,0,supervisor,0.04526990560890068
3.5360000000000027,x,1,supervisor,0.0
3.5360000000000027,y,0,supervisor,0.42957280644889406
3.5360000000000027,y,1,supervisor,0.0
3.5360000000000027,z,0,supervisor,1.025
3.5360000000000027,z,1,supervisor,0.0
3.5440000000000027,x,0,supervisor,0.04457250066977611
3.5440000000000027,x,1,supervisor,0.0
3.5440000000000027,y,0,supervisor,0.43014210809579234
3.5440000000000027,y,1,supervisor,0.0
3.5440000000000027,z,0,supervisor,1.025
3.5440000000000027,z,1,supervisor,0.0
3.5520000000000027,x,0,supervisor,0.04387319894405611
3.5520000000000027,x,1,supervisor,0.0
3.5520000000000027,y,0,supervisor,0.43071067222242876
3.5520000000000027,y,1,supervisor,0.0
3.5520000000000027,z,0,supervisor,1.025
3.5520000000000027,z,1,supervisor,0.0
3.5600000000000027,x,0,supervisor,0.043171992439333284
3.5600000000000027,x,1,supervisor,0.0
3.5600000000000027,y,0,supervisor,0.4312784933190281
3.5600000000000027,y,1,supervisor,0.0
3.5600000000000027,z,0,supervisor,1.025
3.5600000000000027,z,1,supervisor,0.0
3.5680000000000027,x,0,supervisor,0.042468873116117245
3.5680000000000027,x,1,supervisor,0.0
3.5680000000000027,y,0,supervisor,0.4318455658285629
3.5680000000000027,y,1,supervisor,0.0
3.5680000000000027,z,0,supervisor,1.025
3.5680000000000027,z,1,supervisor,0.0
3.5760000000000027,x,0,supervisor,0.041763832887465574
3.5760000000000027,x,1,supervisor,0.0
3.5760000000000027,y,0,supervisor,0.4324118841462664
3.5760000000000027,y,1,supervisor,0.0
3.5760000000000027,z,0,supervisor,1.025
3.5760000000000027,z,1,supervisor,0.0
3.5840000000000027,x,0,supervisor,0.04105686361861152
3.5840000000000027,x,1,supervisor,0.0
3.5840000000000027,y,0,supervisor,0.43297744261913995
3.5840000000000027,y,1,supervisor,0.0
3.5840000000000027,z,0,supervisor,1.025
3.5840000000000027,z,1,supervisor,0.0
3.5920000000000027,x,0,supervisor,0.04034795712658579
3.5920000000000027,x,1,supervisor,0.0
3.5920000000000027,y,0,supervisor,0.433542235545455
3.5920000000000027,y,1,supervisor,0.0
3.5920000000000027,z,0,supervisor,1.025
3.5920000000000027,z,1,supervisor,0.0
3.6000000000000028,x,0,supervisor,0.03963710517983701
3.6000000000000028,x,1,supervisor,0.0
3.6000000000000028,y,0,supervisor,0.43410625717424733
3.6000000000000028,y,1,supervisor,0.0
3.6000000000000028,z,0,supervisor,1.025
3.6000000000000028,z,1,supervisor,0.0
3.6080000000000028,x,0,supervisor,0.03892429949784684
3.6080000000000028,x,1,supervisor,0.0
3.6080000000000028,y,0,supervisor,0.4346695017048066
3.6080000000000028,y,1,supervisor,0.0
3.6080000000000028,z,0,supervisor,1.025
3.6080000000000028,z,1,supervisor,0.0
3.6160000000000028,x,0,supervisor,0.03820953175074068
3.6160000000000028,x,1,supervisor,0.0
3.6160000000000028,y,0,supervisor,0.4352319632861582
3.6160000000000028,y,1,supervisor,0.0
3.6160000000000028,z,0,supervisor,1.025
3.6160000000000028,z,1,supervisor,0.0
3.6240000000000028,x,0,supervisor,0.03749279355889626
3.6240000000000028,x,1,supervisor,0.0
3.6240000000000028,y,0,supervisor,0.43579363601653975
3.6240000000000028,y,1,supervisor,0.0
3.6240000000000028,z,0,supervisor,1.025
3.6240000000000028,z,1,supervisor,0.0
3.632000000000003,x,0,supervisor,0.03677407649254627
3.632000000000003,x,1,supervisor,0.0
3.632000000000003,y,0,supervisor,0.43635451394287006
3.632000000000003,y,1,supervisor,0.0
3.632000000000003,z,0,supervisor,1.025
3.632000000000003,z,1,supervisor,0.0
3.640000000000003,x,0,supervisor,0.036053372071377904
3.640000000000003,x,1,supervisor,0.0
3.640000000000003,y,0,supervisor,0.4369145910602122
3.640000000000003,y,1,supervisor,0.0
3.640000000000003,z,0,supervisor,1.025
3.640000000000003,z,1,supervisor,0.0
3.648000000000003,x,0,supervisor,0.03533067176412785
3.648000000000003,x,1,supervisor,0.0
3.648000000000003,y,0,supervisor,0.43747386131122945
3.648000000000003,y,1,supervisor,0.0
3.648000000000003,z,0,supervisor,1.025
3.648000000000003,z,1,supervisor,0.0
3.656000000000003,x,0,supervisor,0.03460596698817364
3.656000000000003,x,1,supervisor,0.0
3.656000000000003,y,0,supervisor,0.4380323185856342
3.656000000000003,y,1,supervisor,0.0
3.656000000000003,z,0,supervisor,1.025
3.656000000000003,z,1,supervisor,0.0
3.664000000000003,x,0,supervisor,0.033879249109119464
3.664000000000003,x,1,supervisor,0.0
3.664000000000003,y,0,supervisor,0.43858995671963
3.664000000000003,y,1,supervisor,0.0
3.664000000000003,z,0,supervisor,1.025
3.664000000000003,z,1,supervisor,0.0
3.672000000000003,x,0,supervisor,0.03315050944037967
3.672000000000003,x,1,supervisor,0.0
3.672000000000003,y,0,supervisor,0.43914676949534726
3.672000000000003,y,1,supervisor,0.0
3.672000000000003,z,0,supervisor,1.025
3.672000000000003,z,1,supervisor,0.0
3.680000000000003,x,0,supervisor,0.032419739242755846
3.680000000000003,x,1,supervisor,0.0
3.680000000000003,y,0,supervisor,0.4397027506402704
3.680000000000003,y,1,supervisor,0.0
3.680000000000003,z,0,supervisor,1.025
3.680000000000003,z,1,supervisor,0.0
3.688000000000003,x,0,supervisor,0.03168692972401008
3.688000000000003,x,1,supervisor,0.0
3.688000000000003,y,0,supervisor,0.4402578938266587
3.688000000000003,y,1,supervisor,0.0
3.688000000000003,z,0,supervisor,1.025
3.688000000000003,z,1,supervisor,0.0
3.696000000000003,x,0,supervisor,0.030952072038435252
3.696000000000003,x,1,supervisor,0.0
3.696000000000003,y,0,supervisor,0.4408121926709593
3.696000000000003,y,1,supervisor,0.0
3.696000000000003,z,0,supervisor,1.025
3.696000000000003,z,1,supervisor,0.0
3.704000000000003,x,0,supervisor,0.03021515728641838
3.704000000000003,x,1,supervisor,0.0
3.704000000000003,y,0,supervisor,0.4413656407332136
3.704000000000003,y,1,supervisor,0.0
3.704000000000003,z,0,supervisor,1.025
3.704000000000003,z,1,supervisor,0.0
3.712000000000003,x,0,supervisor,0.029476176514000613
3.712000000000003,x,1,supervisor,0.0
3.712000000000003,y,0,supervisor,0.44191823151645404
3.712000000000003,y,1,supervisor,0.0
3.712000000000003,z,0,supervisor,1.025
3.712000000000003,z,1,supervisor,0.0
3.720000000000003,x,0,supervisor,0.028735120712433088
3.720000000000003,x,1,supervisor,0.0
3.720000000000003,y,0,supervisor,0.4424699584660956
3.720000000000003,y,1,supervisor,0.0
3.720000000000003,z,0,supervisor,1.025
3.720000000000003,z,1,supervisor,0.0
3.728000000000003,x,0,supervisor,0.02799198081772608
3.728000000000003,x,1,supervisor,0.0
3.728000000000003,y,0,supervisor,0.4430208149693175
3.728000000000003,y,1,supervisor,0.0
3.728000000000003,z,0,supervisor,1.025
3.728000000000003,z,1,supervisor,0.0
3.736000000000003,x,0,supervisor,0.027246747710196
3.736000000000003,x,1,supervisor,0.0
3.736000000000003,y,0,supervisor,0.4435707943544377
3.736000000000003,y,1,supervisor,0.0
3.736000000000003,z,0,supervisor,1.025
3.736000000000003,z,1,supervisor,0.0
3.744000000000003,x,0,supervisor,0.02649941221400512
3.744000000000003,x,1,supervisor,0.0
3.744000000000003,y,0,supervisor,0.4441198898902793
3.744000000000003,y,1,supervisor,0.0
3.744000000000003,z,0,supervisor,1.025
3.744000000000003,z,1,supervisor,0.0
3.752000000000003,x,0,supervisor,0.02574996509669794
3.752000000000003,x,1,supervisor,0.0
3.752000000000003,y,0,supervisor,0.4446680947855289
3.752000000000003,y,1,supervisor,0.0
3.752000000000003,z,0,supervisor,1.025
3.752000000000003,z,1,supervisor,0.0
3.760000000000003,x,0,supervisor,0.02499839706873133
3.760000000000003,x,1,supervisor,0.0
3.760000000000003,y,0,supervisor,0.44521540218808575
3.760000000000003,y,1,supervisor,0.0
3.760000000000003,z,0,supervisor,1.025
3.760000000000003,z,1,supervisor,0.0
3.768000000000003,x,0,supervisor,0.024244698783000646
3.768000000000003,x,1,supervisor,0.0
3.768000000000003,y,0,supervisor,0.44576180518440356
3.768000000000003,y,1,supervisor,0.0
3.768000000000003,z,0,supervisor,1.025
3.768000000000003,z,1,supervisor,0.0
3.776000000000003,x,0,supervisor,0.02348886083436119
3.776000000000003,x,1,supervisor,0.0
3.776000000000003,y,0,supervisor,0.4463072967988226
3.776000000000003,y,1,supervisor,0.0
3.776000000000003,z,0,supervisor,1.025
3.776000000000003,z,1,supervisor,0.0
3.784000000000003,x,0,supervisor,0.02273087375914104
3.784000000000003,x,1,supervisor,0.0
3.784000000000003,y,0,supervisor,0.4468518699928937
3.784000000000003,y,1,supervisor,0.0
3.784000000000003,z,0,supervisor,1.025
3.784000000000003,z,1,supervisor,0.0
3.792000000000003,x,0,supervisor,0.02197072803465408
3.792000000000003,x,1,supervisor,0.0
3.792000000000003,y,0,supervisor,0.4473955176646933
3.792000000000003,y,1,supervisor,0.0
3.792000000000003,z,0,supervisor,1.025
3.792000000000003,z,1,supervisor,0.0
3.800000000000003,x,0,supervisor,0.021208414078702248
3.800000000000003,x,1,supervisor,0.0
3.800000000000003,y,0,supervisor,0.4479382326481293
3.800000000000003,y,1,supervisor,0.0
3.800000000000003,z,0,supervisor,1.025
3.800000000000003,z,1,supervisor,0.0
3.808000000000003,x,0,supervisor,0.020443922249076096
3.808000000000003,x,1,supervisor,0.0
3.808000000000003,y,0,supervisor,0.44848000771223767
3.808000000000003,y,1,supervisor,0.0
3.808000000000003,z,0,supervisor,1.025
3.808000000000003,z,1,supervisor,0.0
3.816000000000003,x,0,supervisor,0.019677242843048587
3.816000000000003,x,1,supervisor,0.0
3.816000000000003,y,0,supervisor,0.4490208355604698
3.816000000000003,y,1,supervisor,0.0
3.816000000000003,z,0,supervisor,1.025
3.816000000000003,z,1,supervisor,0.0
3.824000000000003,x,0,supervisor,0.018908366096861667
3.824000000000003,x,1,supervisor,0.0
3.824000000000003,y,0,supervisor,0.4495607088299704
3.824000000000003,y,1,supervisor,0.0
3.824000000000003,z,0,supervisor,1.025
3.824000000000003,z,1,supervisor,0.0
3.832000000000003,x,0,supervisor,0.018137282185211073
3.832000000000003,x,1,supervisor,0.0
3.832000000000003,y,0,supervisor,0.45009962009084625
3.832000000000003,y,1,supervisor,0.0
3.832000000000003,z,0,supervisor,1.025
3.832000000000003,z,1,supervisor,0.0
3.840000000000003,x,0,supervisor,0.01736398122072097
3.840000000000003,x,1,supervisor,0.0
3.840000000000003,y,0,supervisor,0.45063756184542386
3.840000000000003,y,1,supervisor,0.0
3.840000000000003,z,0,supervisor,1.025
3.840000000000003,z,1,supervisor,0.0
3.848000000000003,x,0,supervisor,0.016588453253415958
3.848000000000003,x,1,supervisor,0.0
3.848000000000003,y,0,supervisor,0.4511745265274988
3.848000000000003,y,1,supervisor,0.0
3.848000000000003,z,0,supervisor,1.025
3.848000000000003,z,1,supervisor,0.0
3.856000000000003,x,0,supervisor,0.015810688270185697
3.856000000000003,x,1,supervisor,0.0
3.856000000000003,y,0,supervisor,0.45171050650157357
3.856000000000003,y,1,supervisor,0.0
3.856000000000003,z,0,supervisor,1.025
3.856000000000003,z,1,supervisor,0.0
3.864000000000003,x,0,supervisor,0.015030676194243614
3.864000000000003,x,1,supervisor,0.0
3.864000000000003,y,0,supervisor,0.4522454940620864
3.864000000000003,y,1,supervisor,0.0
3.864000000000003,z,0,supervisor,1.025
3.864000000000003,z,1,supervisor,0.0
3.872000000000003,x,0,supervisor,0.014248406884580261
3.872000000000003,x,1,supervisor,0.0
3.872000000000003,y,0,supervisor,0.4527794814326285
3.872000000000003,y,1,supervisor,0.0
3.872000000000003,z,0,supervisor,1.025
